sentence_id,lemma,form,voice,case_pattern,argument_count,arguments
14806,ποιέω,ποιῆσαι,active,INTR,0,[]
14807,εἰμί#1,ἔστω,active,INTR,0,[]
14808,εἰμί#1,ἐστιν,active,INTR,0,[]
47695,ἀκούω,Ἠκούσατε,active,INTR,0,[]
47695,λέγω,ἐρρέθη,passive,INTR,0,[]
14810,λέγω,λέγω,active,INTR,0,[]
14810,ἀνθίστημι,ἀντιστῆναι,active,INTR,0,[]
14811,ῥαπίζω,ῥαπίζει,active,INTR,0,[]
14811,στρέφω,στρέψον,active,INTR,0,[]
14812,ἐθέλω,θέλοντί,active,INTR,0,[]
14812,κρίνω,κριθῆναι,passive,INTR,0,[]
14812,λαμβάνω,λαβεῖν,active,INTR,0,[]
14812,ἀφίημι,ἄφες,active,INTR,0,[]
14813,ἀγγαρεύω,ἀγγαρεύσει,active,INTR,0,[]
14813,ὑπάγω,ὕπαγε,active,INTR,0,[]
14814,αἰτέω,αἰτοῦντί,active,INTR,0,[]
14814,δίδωμι,δός,active,INTR,0,[]
14814,ἐθέλω,θέλοντα,active,INTR,0,[]
14814,δαν(ε)ίζω,δανίσασθαι,middle,INTR,0,[]
14814,ἀποστρέφω,ἀποστραφῇς,passive,INTR,0,[]
47697,ἀκούω,Ἠκούσατε,active,INTR,0,[]
47697,λέγω,ἐρρέθη,passive,INTR,0,[]
47698,ἀγαπάω,ἀγαπήσεις,active,INTR,0,[]
47698,μισέω,μισήσεις,active,INTR,0,[]
47699,λέγω,λέγω,active,INTR,0,[]
47700,ἀγαπάω,ἀγαπᾶτε,active,INTR,0,[]
47700,προσεύχομαι,προσεύχεσθε,middle,INTR,0,[]
47700,διώκω,διωκόντων,active,INTR,0,[]
47700,γίγνομαι,γένησθε,middle,INTR,0,[]
47700,ἀνατέλλω,ἀνατέλλει,active,INTR,0,[]
47700,βρέχω,βρέχει,active,INTR,0,[]
14817,ἀγαπάω,ἀγαπήσητε,active,INTR,0,[]
14817,ἀγαπάω,ἀγαπῶντας,active,INTR,0,[]
14817,ἔχω,ἔχετε,active,INTR,0,[]
14818,ποιέω,ποιοῦσιν,active,INTR,0,[]
14819,ἀσπάζομαι,ἀσπάσησθε,middle,INTR,0,[]
14819,ποιέω,ποιεῖτε,active,INTR,0,[]
14820,ποιέω,ποιοῦσιν,active,INTR,0,[]
14821,εἰμί#1,ἔσεσθε,middle,INTR,0,[]
14821,εἰμί#1,ἐστιν,active,INTR,0,[]
14822,προσέχω,Προσέχετε,active,INTR,0,[]
14822,ποιέω,ποιεῖν,active,INTR,0,[]
14822,θεάομαι,θεαθῆναι,passive,INTR,0,[]
14823,ἔχω,ἔχετε,active,INTR,0,[]
14824,ποιέω,ποιῇς,active,INTR,0,[]
14824,σαλπίζω,σαλπίσῃς,active,INTR,0,[]
14824,ποιέω,ποιοῦσιν,active,INTR,0,[]
14824,δοξάζω,δοξασθῶσιν,passive,INTR,0,[]
47701,λέγω,λέγω,active,INTR,0,[]
47702,ἀπέχω,ἀπέχουσιν,active,INTR,0,[]
14826,ποιέω,ποιοῦντος,active,INTR,0,[]
14826,γιγνώσκω,γνώτω,active,INTR,0,[]
14826,ποιέω,ποιεῖ,active,INTR,0,[]
14826,εἰμί#1,ᾖ,active,INTR,0,[]
14826,βλέπω,βλέπων,active,INTR,0,[]
14826,ἀποδίδωμι,ἀποδώσει,active,INTR,0,[]
14827,προσεύχομαι,προσεύχησθε,middle,INTR,0,[]
14827,εἰμί#1,ἔσεσθε,middle,INTR,0,[]
58389,φιλέω,φιλοῦσιν,active,INTR,0,[]
58389,ἵστημι,ἑστῶτες,active,INTR,0,[]
58389,προσεύχομαι,προσεύχεσθαι,middle,INTR,0,[]
58389,φαίνω,φανῶσιν,passive,INTR,0,[]
47703,λέγω,λέγω,active,INTR,0,[]
47704,ἀπέχω,ἀπέχουσιν,active,INTR,0,[]
14830,προσεύχομαι,προσεύχῃ,middle,INTR,0,[]
14830,εἰσέρχομαι,εἴσελθε,active,INTR,0,[]
14830,κλείω,κλείσας,active,INTR,0,[]
14830,προσεύχομαι,πρόσευξαι,middle,INTR,0,[]
14831,βλέπω,βλέπων,active,INTR,0,[]
14831,ἀποδίδωμι,ἀποδώσει,active,INTR,0,[]
47705,προσεύχομαι,Προσευχόμενοι,middle,INTR,0,[]
47705,βατταλογέω,βατταλογήσητε,active,INTR,0,[]
47706,δοκέω,δοκοῦσιν,active,INTR,0,[]
47706,εἰσακούω,εἰσακουσθήσονται,passive,INTR,0,[]
47707,ὁμοιόω,ὁμοιωθῆτε,passive,INTR,0,[]
47708,οἶδα,οἶδεν,active,INTR,0,[]
47708,ἔχω,ἔχετε,active,INTR,0,[]
47708,αἰτέω,αἰτῆσαι,active,INTR,0,[]
14834,προσεύχομαι,προσεύχεσθε,middle,INTR,0,[]
47709,ἁγιάζω,ἁγιασθήτω,passive,INTR,0,[]
47710,ἔρχομαι,ἐλθάτω,active,INTR,0,[]
47711,γίγνομαι,γενηθήτω,passive,INTR,0,[]
14836,δίδωμι,δὸς,active,INTR,0,[]
14837,ἀφίημι,ἄφες,active,INTR,0,[]
14837,ἀφίημι,ἀφήκαμεν,active,INTR,0,[]
14838,εἰσφέρω,εἰσενέγκῃς,active,INTR,0,[]
14838,ἐρύω,ῥῦσαι,middle,INTR,0,[]
14839,ἀφίημι,ἀφῆτε,active,INTR,0,[]
14839,ἀφίημι,ἀφήσει,active,INTR,0,[]
14840,ἀφίημι,ἀφῆτε,active,INTR,0,[]
14840,ἀφίημι,ἀφήσει,active,INTR,0,[]
47712,νηστεύω,νηστεύητε,active,INTR,0,[]
47712,γίγνομαι,γίνεσθε,middle,INTR,0,[]
47713,ἀφανίζω,ἀφανίζουσιν,active,INTR,0,[]
47713,φαίνω,φανῶσιν,passive,INTR,0,[]
47713,νηστεύω,νηστεύοντες,active,INTR,0,[]
47714,λέγω,λέγω,active,INTR,0,[]
47715,ἀπέχω,ἀπέχουσιν,active,INTR,0,[]
14843,νηστεύω,νηστεύων,active,INTR,0,[]
14843,ἀλείφω,ἄλειψαί,middle,INTR,0,[]
14843,νίπτω,νίψαι,middle,INTR,0,[]
14843,φαίνω,φανῇς,passive,INTR,0,[]
14843,νηστεύω,νηστεύων,active,INTR,0,[]
14844,βλέπω,βλέπων,active,INTR,0,[]
14844,ἀποδίδωμι,ἀποδώσει,active,INTR,0,[]
14845,θησαυρίζω,θησαυρίζετε,active,INTR,0,[]
14845,ἀφανίζω,ἀφανίζει,active,INTR,0,[]
14845,διορύσσω,διορύσσουσιν,active,INTR,0,[]
14845,κλέπτω,κλέπτουσιν,active,INTR,0,[]
14846,θησαυρίζω,θησαυρίζετε,active,INTR,0,[]
14846,ἀφανίζω,ἀφανίζει,active,INTR,0,[]
14846,διορύσσω,διορύσσουσιν,active,INTR,0,[]
14846,κλέπτω,κλέπτουσιν,active,INTR,0,[]
14847,εἰμί#1,ἐστιν,active,INTR,0,[]
14847,εἰμί#1,ἔσται,middle,INTR,0,[]
14848,εἰμί#1,ἐστιν,active,INTR,0,[]
14849,εἰμί#1,ᾖ,active,INTR,0,[]
14849,εἰμί#1,ἔσται,middle,INTR,0,[]
14850,εἰμί#1,ᾖ,active,INTR,0,[]
14850,εἰμί#1,ἔσται,middle,INTR,0,[]
14851,εἰμί#1,ἐστίν,active,INTR,0,[]
14852,δύναμαι,δύναται,middle,INTR,0,[]
14852,δουλεύω,δουλεύειν,active,INTR,0,[]
14853,μισέω,μισήσει,active,INTR,0,[]
14853,ἀγαπάω,ἀγαπήσει,active,INTR,0,[]
14853,ἀντέχω,ἀνθέξεται,middle,INTR,0,[]
14853,καταφρονέω,καταφρονήσει,active,INTR,0,[]
14854,δύναμαι,δύνασθε,middle,INTR,0,[]
14854,δουλεύω,δουλεύειν,active,INTR,0,[]
47716,λέγω,λέγω,active,INTR,0,[]
47717,μεριμνάω,μεριμνᾶτε,active,INTR,0,[]
47717,ἐσθίω,φάγητε,active,INTR,0,[]
47717,ἐνδύω,ἐνδύσησθε,middle,INTR,0,[]
14856,εἰμί#1,ἐστιν,active,INTR,0,[]
14857,ἐμβλέπω,ἐμβλέψατε,active,INTR,0,[]
14857,σπείρω,σπείρουσιν,active,INTR,0,[]
14857,θερίζω,θερίζουσιν,active,INTR,0,[]
14857,συνάγω,συνάγουσιν,active,INTR,0,[]
14857,τρέφω,τρέφει,active,INTR,0,[]
14858,διαφέρω,διαφέρετε,active,INTR,0,[]
14859,μεριμνάω,μεριμνῶν,active,INTR,0,[]
14859,δύναμαι,δύναται,middle,INTR,0,[]
14859,προστίθημι,προσθεῖναι,active,INTR,0,[]
14860,μεριμνάω,μεριμνᾶτε,active,INTR,0,[]
14861,καταμανθάνω,καταμάθετε,active,INTR,0,[]
14861,αὐξάνω,αὐξάνουσιν,active,INTR,0,[]
47718,κοπιάω,κοπιῶσιν,active,INTR,0,[]
47719,νήθω,νήθουσιν,active,INTR,0,[]
14863,λέγω,λέγω,active,INTR,0,[]
14863,περιβάλλω,περιεβάλετο,middle,INTR,0,[]
14864,εἰμί#1,ὄντα,active,INTR,0,[]
14864,βάλλω,βαλλόμενον,passive,INTR,0,[]
14864,ἀμφιέννυμι,ἀμφιέννυσιν,active,INTR,0,[]
14865,μεριμνάω,μεριμνήσητε,active,INTR,0,[]
14865,λέγω,λέγοντες,active,INTR,0,[]
14865,ἐσθίω,φάγωμεν,active,INTR,0,[]
14865,πίνω,πίωμεν,active,INTR,0,[]
14865,περιβάλλω,περιβαλώμεθα,middle,INTR,0,[]
14868,ἐπιζητέω,ἐπιζητοῦσιν,active,INTR,0,[]
14869,οἶδα,οἶδεν,active,INTR,0,[]
14869,χρῄζω,χρῄζετε,active,INTR,0,[]
14870,ζητέω,ζητεῖτε,active,INTR,0,[]
14870,προστίθημι,προστεθήσεται,passive,INTR,0,[]
47720,μεριμνάω,μεριμνήσητε,active,INTR,0,[]
47721,μεριμνάω,μεριμνήσει,active,INTR,0,[]
14873,κρίνω,κρίνετε,active,INTR,0,[]
14873,κρίνω,κριθῆτε,passive,INTR,0,[]
14874,κρίνω,κρίνετε,active,INTR,0,[]
14874,κρίνω,κριθήσεσθε,passive,INTR,0,[]
14874,μετρέω,μετρεῖτε,active,INTR,0,[]
14874,μετρέω,μετρηθήσεται,passive,INTR,0,[]
47722,βλέπω,βλέπεις,active,INTR,0,[]
47723,κατανοέω,κατανοεῖς,active,INTR,0,[]
47724,λέγω,ἐρεῖς,active,INTR,0,[]
47725,ἀφίημι,ἄφες,active,INTR,0,[]
47726,ἐκβάλλω,ἐκβάλω,active,INTR,0,[]
14877,ἐκβάλλω,ἔκβαλε,active,INTR,0,[]
14877,διαβλέπω,διαβλέψεις,active,INTR,0,[]
14877,ἐκβάλλω,ἐκβαλεῖν,active,INTR,0,[]
14878,δίδωμι,δῶτε,active,INTR,0,[]
14878,βάλλω,βάλητε,active,INTR,0,[]
14878,καταπατέω,καταπατήσουσιν,active,INTR,0,[]
14878,στρέφω,στραφέντες,passive,INTR,0,[]
14878,ῥήγνυμι,ῥήξωσιν,active,INTR,0,[]
14879,αἰτέω,Αἰτεῖτε,active,INTR,0,[]
14879,δίδωμι,δοθήσεται,passive,INTR,0,[]
14880,ζητέω,ζητεῖτε,active,INTR,0,[]
14880,εὑρίσκω,εὑρήσετε,active,INTR,0,[]
14881,κρούω,κρούετε,active,INTR,0,[]
14881,ἀνοίγνυμι,ἀνοιγήσεται,passive,INTR,0,[]
14882,αἰτέω,αἰτῶν,active,INTR,0,[]
14882,λαμβάνω,λαμβάνει,active,INTR,0,[]
14882,ζητέω,ζητῶν,active,INTR,0,[]
14882,εὑρίσκω,εὑρίσκει,active,INTR,0,[]
14882,κρούω,κρούοντι,active,INTR,0,[]
14882,ἀνοίγνυμι,ἀνοιγήσεται,passive,INTR,0,[]
47728,εἰμί#1,ἐστιν,active,INTR,0,[]
47728,αἰτέω,αἰτήσει,active,INTR,0,[]
47728,ἐπιδίδωμι,ἐπιδώσει,active,INTR,0,[]
47730,αἰτέω,αἰτήσει,active,INTR,0,[]
47731,ἐπιδίδωμι,ἐπιδώσει,active,INTR,0,[]
14885,εἰμί#1,ὄντες,active,INTR,0,[]
14885,οἶδα,οἴδατε,active,INTR,0,[]
14885,δίδωμι,διδόναι,active,INTR,0,[]
14885,δίδωμι,δώσει,active,INTR,0,[]
14885,αἰτέω,αἰτοῦσιν,active,INTR,0,[]
14886,ἐθέλω,θέλητε,active,INTR,0,[]
14886,ποιέω,ποιῶσιν,active,INTR,0,[]
14886,ποιέω,ποιεῖτε,active,INTR,0,[]
14887,εἰμί#1,ἐστιν,active,INTR,0,[]
14888,εἰσέρχομαι,εἰσέλθατε,active,INTR,0,[]
14889,ἀπάγω,ἀπάγουσα,active,INTR,0,[]
14889,εἰμί#1,εἰσιν,active,INTR,0,[]
14889,εἰσέρχομαι,εἰσερχόμενοι,middle,INTR,0,[]
14890,θλίβω,τεθλιμμένη,passive,INTR,0,[]
14890,ἀπάγω,ἀπάγουσα,active,INTR,0,[]
14890,εἰμί#1,εἰσὶν,active,INTR,0,[]
14890,εὑρίσκω,εὑρίσκοντες,active,INTR,0,[]
47732,προσέχω,Προσέχετε,active,INTR,0,[]
47732,ἔρχομαι,ἔρχονται,middle,INTR,0,[]
47733,εἰμί#1,εἰσιν,active,INTR,0,[]
14892,ἐπιγιγνώσκω,ἐπιγνώσεσθε,middle,INTR,0,[]
14893,συλλέγω,συλλέγουσιν,active,INTR,0,[]
47734,ποιέω,ποιεῖ,active,INTR,0,[]
47735,ποιέω,ποιεῖ,active,INTR,0,[]
14895,δύναμαι,δύναται,middle,INTR,0,[]
14895,φέρω,ἐνεγκεῖν,active,INTR,0,[]
14895,φέρω,ἐνεγκεῖν,active,INTR,0,[]
14896,ποιέω,ποιοῦν,active,INTR,0,[]
14896,ἐκκόπτω,ἐκκόπτεται,passive,INTR,0,[]
14896,βάλλω,βάλλεται,passive,INTR,0,[]
14897,ἐπιγιγνώσκω,ἐπιγνώσεσθε,middle,INTR,0,[]
14898,λέγω,λέγων,active,INTR,0,[]
14898,εἰσέρχομαι,εἰσελεύσεται,middle,INTR,0,[]
14898,ποιέω,ποιῶν,active,INTR,0,[]
47736,λέγω,ἐροῦσίν,active,INTR,0,[]
47737,προφητεύω,ἐπροφητεύσαμεν,active,INTR,0,[]
47737,ἐκβάλλω,ἐξεβάλομεν,active,INTR,0,[]
47737,ποιέω,ἐποιήσαμεν,active,INTR,0,[]
14900,ὁμολογέω,ὁμολογήσω,active,INTR,0,[]
62757,γιγνώσκω,ἔγνων,active,INTR,0,[]
14901,ἀποχωρέω,ἀποχωρεῖτε,active,INTR,0,[]
14901,ἐργάζομαι,ἐργαζόμενοι,middle,INTR,0,[]
14902,ἀκούω,ἀκούει,active,INTR,0,[]
14902,ποιέω,ποιεῖ,active,INTR,0,[]
14902,ὁμοιόω,ὁμοιωθήσεται,passive,INTR,0,[]
14902,οἰκοδομέω,ᾠκοδόμησεν,active,INTR,0,[]
47738,καταβαίνω,κατέβη,active,INTR,0,[]
47738,ἔρχομαι,ἦλθον,active,INTR,0,[]
47738,πνέω,ἔπνευσαν,active,INTR,0,[]
47738,προσπίπτω,προσέπεσαν,active,INTR,0,[]
47738,πίπτω,ἔπεσεν,active,INTR,0,[]
47739,θεμελιόω,τεθεμελίωτο,passive,INTR,0,[]
14904,ἀκούω,ἀκούων,active,INTR,0,[]
14904,ποιέω,ποιῶν,active,INTR,0,[]
14904,ὁμοιόω,ὁμοιωθήσεται,passive,INTR,0,[]
14904,οἰκοδομέω,ᾠκοδόμησεν,active,INTR,0,[]
14905,καταβαίνω,κατέβη,active,INTR,0,[]
14905,ἔρχομαι,ἦλθον,active,INTR,0,[]
14905,πνέω,ἔπνευσαν,active,INTR,0,[]
14905,προσκόπτω,προσέκοψαν,active,INTR,0,[]
14905,πίπτω,ἔπεσεν,active,INTR,0,[]
14905,εἰμί#1,ἦν,active,INTR,0,[]
14906,γίγνομαι,ἐγένετο,middle,INTR,0,[]
14906,τελέω,ἐτέλεσεν,active,INTR,0,[]
14906,ἐκπλήσσω,ἐξεπλήσσοντο,passive,INTR,0,[]
14907,εἰμί#1,ἦν,active,INTR,0,[]
14907,διδάσκω,διδάσκων,active,INTR,0,[]
14907,ἔχω,ἔχων,active,INTR,0,[]
14908,καταβαίνω,Καταβάντι,active,INTR,0,[]
14908,ἀκολουθέω,ἠκολούθησαν,active,INTR,0,[]
47740,προσέρχομαι,προσελθὼν,active,INTR,0,[]
47740,προσκυνέω,προσεκύνει,active,INTR,0,[]
47740,λέγω,λέγων,active,INTR,0,[]
47741,ἐθέλω,θέλῃς,active,INTR,0,[]
47741,δύναμαι,δύνασαί,middle,INTR,0,[]
47741,καθαρίζω,καθαρίσαι,active,INTR,0,[]
47742,ἐκτείνω,ἐκτείνας,active,INTR,0,[]
47742,ἅπτω,ἥψατο,middle,INTR,0,[]
47742,λέγω,λέγων,active,INTR,0,[]
47743,ἐθέλω,θέλω,active,INTR,0,[]
47744,καθαρίζω,καθαρίσθητι,passive,INTR,0,[]
14911,καθαρίζω,ἐκαθερίσθη,passive,INTR,0,[]
47745,λέγω,λέγει,active,INTR,0,[]
47746,ὁράω,ὅρα,active,INTR,0,[]
47746,λέγω,εἴπῃς,active,INTR,0,[]
47746,ὑπάγω,ὕπαγε,active,INTR,0,[]
47746,δείκνυμι,δεῖξον,active,INTR,0,[]
47746,προσφέρω,προσένεγκον,active,INTR,0,[]
47746,προστάσσω,προσέταξεν,active,INTR,0,[]
47747,εἰσέρχομαι,Εἰσελθόντος,active,INTR,0,[]
47747,προσέρχομαι,προσῆλθεν,active,INTR,0,[]
47747,παρακαλέω,παρακαλῶν,active,INTR,0,[]
47747,λέγω,λέγων,active,INTR,0,[]
47748,βάλλω,βέβληται,passive,INTR,0,[]
47748,βασανίζω,βασανιζόμενος,passive,INTR,0,[]
47749,λέγω,λέγει,active,INTR,0,[]
47750,ἔρχομαι,ἐλθὼν,active,INTR,0,[]
47750,θεραπεύω,θεραπεύσω,active,INTR,0,[]
47751,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
47751,φημί,ἔφη,active,INTR,0,[]
47752,εἰμί#1,εἰμὶ,active,INTR,0,[]
47752,εἰσέρχομαι,εἰσέλθῃς,active,INTR,0,[]
14916,λέγω,εἰπὲ,active,INTR,0,[]
14916,ἰάομαι,ἰαθήσεται,passive,INTR,0,[]
14917,εἰμί#1,εἰμι,active,INTR,0,[]
14917,ἔχω,ἔχων,active,INTR,0,[]
62759,λέγω,λέγω,active,INTR,0,[]
62759,πορεύομαι,πορεύθητι,passive,INTR,0,[]
62759,πορεύομαι,πορεύεται,middle,INTR,0,[]
62760,ἔρχομαι,ἔρχου,middle,INTR,0,[]
62760,ἔρχομαι,ἔρχεται,middle,INTR,0,[]
62761,ποιέω,ποίησον,active,INTR,0,[]
62761,ποιέω,ποιεῖ,active,INTR,0,[]
47753,ἀκούω,ἀκούσας,active,INTR,0,[]
47753,θαυμάζω,ἐθαύμασεν,active,INTR,0,[]
47753,λέγω,εἶπεν,active,INTR,0,[]
47753,ἀκολουθέω,ἀκολουθοῦσιν,active,INTR,0,[]
47754,λέγω,λέγω,active,INTR,0,[]
47755,εὑρίσκω,εὗρον,active,INTR,0,[]
14919,λέγω,λέγω,active,INTR,0,[]
14919,ἥκω,ἥξουσιν,active,INTR,0,[]
14919,ἀνακλίνω,ἀνακλιθήσονται,passive,INTR,0,[]
14920,ἐξέρχομαι,ἐξελεύσονται,middle,INTR,0,[]
14921,εἰμί#1,ἔσται,middle,INTR,0,[]
47756,λέγω,εἶπεν,active,INTR,0,[]
47757,ὑπάγω,ὕπαγε,active,INTR,0,[]
47758,πιστεύω,ἐπίστευσας,active,INTR,0,[]
47758,γίγνομαι,γενηθήτω,passive,INTR,0,[]
14923,ἰάομαι,ἰάθη,passive,INTR,0,[]
14924,ἔρχομαι,ἐλθὼν,active,INTR,0,[]
14924,ὁράω,εἶδεν,active,INTR,0,[]
14924,βάλλω,βεβλημένην,passive,INTR,0,[]
14924,πυρέσσω,πυρέσσουσαν,active,INTR,0,[]
14925,ἅπτω,ἥψατο,middle,INTR,0,[]
14925,ἀφίημι,ἀφῆκεν,active,INTR,0,[]
14926,ἐγείρω,ἠγέρθη,passive,INTR,0,[]
14926,διακονέω,διηκόνει,active,INTR,0,[]
14927,γίγνομαι,γενομένης,middle,INTR,0,[]
14927,προσφέρω,προσήνεγκαν,active,INTR,0,[]
14927,δαιμονίζομαι,δαιμονιζομένους,middle,INTR,0,[]
14928,ἐκβάλλω,ἐξέβαλεν,active,INTR,0,[]
14928,ἔχω,ἔχοντας,active,INTR,0,[]
14928,θεραπεύω,ἐθεράπευσεν,active,INTR,0,[]
14928,πληρόω,πληρωθῇ,passive,INTR,0,[]
14928,λέγω,ῥηθὲν,passive,INTR,0,[]
14928,λέγω,λέγοντος,active,INTR,0,[]
14930,λαμβάνω,ἔλαβεν,active,INTR,0,[]
14930,βαστάζω,ἐβάστασεν,active,INTR,0,[]
14931,ὁράω,Ἰδὼν,active,INTR,0,[]
14931,κελεύω,ἐκέλευσεν,active,INTR,0,[]
14931,ἀπέρχομαι,ἀπελθεῖν,active,INTR,0,[]
47759,προσέρχομαι,προσελθὼν,active,INTR,0,[]
47759,λέγω,εἶπεν,active,INTR,0,[]
47760,ἀκολουθέω,ἀκολουθήσω,active,INTR,0,[]
47760,ἀπέρχομαι,ἀπέρχῃ,middle,INTR,0,[]
47761,λέγω,λέγει,active,INTR,0,[]
47762,ἔχω,ἔχουσιν,active,INTR,0,[]
47763,ἔχω,ἔχει,active,INTR,0,[]
47763,κλίνω,κλίνῃ,active,INTR,0,[]
47764,λέγω,εἶπεν,active,INTR,0,[]
47765,ἐπιτρέπω,ἐπίτρεψόν,active,INTR,0,[]
47765,ἀπέρχομαι,ἀπελθεῖν,active,INTR,0,[]
47765,θάπτω,θάψαι,active,INTR,0,[]
47766,λέγω,λέγει,active,INTR,0,[]
47767,ἀκολουθέω,ἀκολούθει,active,INTR,0,[]
47767,ἀφίημι,ἄφες,active,INTR,0,[]
